country,date,actual,trend,seasonal,residual
United Kingdom,2021-03-12,5929.71,6242.09,-2.64,-309.74
United Kingdom,2021-03-13,5929.71,6040.49,-3.77,-107.01
United Kingdom,2021-03-14,5759.43,5818.38,3.72,-62.67
United Kingdom,2021-03-15,5759.43,5786.51,2.42,-29.5
United Kingdom,2021-03-16,5759.43,5754.65,1.13,3.65
United Kingdom,2021-03-17,5759.43,5722.78,-0.15,36.8
United Kingdom,2021-03-18,5759.43,5690.91,-1.41,69.93
United Kingdom,2021-03-19,5759.43,5659.05,-2.64,103.03
United Kingdom,2021-03-20,5759.43,5627.18,-3.77,136.02
United Kingdom,2021-03-21,5451.71,5593.65,3.72,-145.65
United Kingdom,2021-03-22,5451.71,5571.46,2.42,-122.18
United Kingdom,2021-03-23,5451.71,5549.28,1.13,-98.71
United Kingdom,2021-03-24,5451.71,5527.1,-0.15,-75.25
United Kingdom,2021-03-25,5451.71,5504.92,-1.41,-51.8
United Kingdom,2021-03-26,5451.71,5482.74,-2.64,-28.39
United Kingdom,2021-03-27,5451.71,5460.56,-3.77,-5.08
United Kingdom,2021-03-28,5426.71,5334.91,3.72,88.08
United Kingdom,2021-03-29,5426.71,5229.78,2.42,194.51
United Kingdom,2021-03-30,5426.71,5124.64,1.13,300.93
United Kingdom,2021-03-31,5426.71,5019.51,-0.15,407.35
United Kingdom,2021-04-01,5426.71,4914.38,-1.41,513.75
United Kingdom,2021-04-02,5426.71,4809.24,-2.64,620.11
United Kingdom,2021-04-03,5426.71,4704.11,-3.77,726.37
United Kingdom,2021-04-04,3874.71,4534.28,3.72,-663.29
United Kingdom,2021-04-05,3874.71,4366.12,2.42,-493.83
United Kingdom,2021-04-06,3874.71,4197.96,1.13,-324.38
United Kingdom,2021-04-07,3874.71,4029.8,-0.15,-154.94
United Kingdom,2021-04-08,3874.71,3861.64,-1.41,14.49
United Kingdom,2021-04-09,3874.71,3693.48,-2.64,183.88
United Kingdom,2021-04-10,3874.71,3525.31,-3.77,353.17
United Kingdom,2021-04-11,2904.29,3328.64,3.72,-428.06
United Kingdom,2021-04-12,2904.29,3235.43,2.42,-333.56
United Kingdom,2021-04-13,2904.29,3142.22,1.13,-239.06
United Kingdom,2021-04-14,2904.29,3049.01,-0.15,-144.57
United Kingdom,2021-04-15,2904.29,2955.8,-1.41,-50.1
United Kingdom,2021-04-16,2904.29,2862.59,-2.64,44.34
United Kingdom,2021-04-17,2904.29,2769.38,-3.77,138.68
United Kingdom,2021-04-18,2476.57,2670.33,3.72,-197.47
United Kingdom,2021-04-19,2476.57,2635.96,2.42,-161.81
United Kingdom,2021-04-20,2476.57,2601.6,1.13,-126.16
United Kingdom,2021-04-21,2476.57,2567.24,-0.15,-90.52
United Kingdom,2021-04-22,2476.57,2532.88,-1.41,-54.9
United Kingdom,2021-04-23,2476.57,2498.52,-2.64,-19.3
United Kingdom,2021-04-24,2476.57,2464.15,-3.77,16.19
United Kingdom,2021-04-25,2388.86,2413.78,3.72,-28.64
United Kingdom,2021-04-26,2388.86,2391.92,2.42,-5.48
United Kingdom,2021-04-27,2388.86,2370.07,1.13,17.66
United Kingdom,2021-04-28,2388.86,2348.21,-0.15,40.8
United Kingdom,2021-04-29,2388.86,2326.35,-1.41,63.92
United Kingdom,2021-04-30,2388.86,2304.49,-2.64,87.01
United Kingdom,2021-05-01,2388.86,2282.64,-3.77,110.0
United Kingdom,2021-05-02,2148.71,2255.32,3.72,-110.33
United Kingdom,2021-05-03,2148.71,2233.86,2.42,-87.57
United Kingdom,2021-05-04,2148.71,2212.39,1.13,-64.81
United Kingdom,2021-05-05,2148.71,2190.92,-0.15,-42.07
United Kingdom,2021-05-06,2148.71,2169.46,-1.41,-19.33
United Kingdom,2021-05-07,2148.71,2147.99,-2.64,3.36
United Kingdom,2021-05-08,2148.71,2126.52,-3.77,25.96
United Kingdom,2021-05-09,2066.86,2114.97,3.72,-51.83
United Kingdom,2021-05-10,2066.86,2119.43,2.42,-54.99
United Kingdom,2021-05-11,2066.86,2123.89,1.13,-58.16
United Kingdom,2021-05-12,2066.86,2128.34,-0.15,-61.34
United Kingdom,2021-05-13,2066.86,2132.8,-1.41,-64.53
United Kingdom,2021-05-14,2066.86,2137.26,-2.64,-67.75
United Kingdom,2021-05-15,2066.86,2141.71,-3.77,-71.08
United Kingdom,2021-05-16,2215.57,2159.59,3.72,52.26
United Kingdom,2021-05-17,2215.57,2182.92,2.42,30.22
United Kingdom,2021-05-18,2215.57,2206.26,1.13,8.18
United Kingdom,2021-05-19,2215.57,2229.59,-0.15,-13.87
United Kingdom,2021-05-20,2215.57,2252.92,-1.41,-35.94
United Kingdom,2021-05-21,2215.57,2276.26,-2.64,-58.04
United Kingdom,2021-05-22,2215.57,2299.59,-3.77,-80.25
United Kingdom,2021-05-23,2416.86,2374.94,3.72,38.2
United Kingdom,2021-05-24,2416.86,2440.38,2.42,-25.94
United Kingdom,2021-05-25,2416.86,2505.82,1.13,-90.09
United Kingdom,2021-05-26,2416.86,2571.26,-0.15,-154.25
United Kingdom,2021-05-27,2416.86,2636.7,-1.41,-218.42
United Kingdom,2021-05-28,2416.86,2702.13,-2.64,-282.63
United Kingdom,2021-05-29,2416.86,2767.57,-3.77,-346.94
United Kingdom,2021-05-30,3197.14,2941.57,3.72,251.85
United Kingdom,2021-05-31,3197.14,3102.15,2.42,92.57
United Kingdom,2021-06-01,3197.14,3262.73,1.13,-66.72
United Kingdom,2021-06-02,3197.14,3423.31,-0.15,-226.03
United Kingdom,2021-06-03,3197.14,3583.89,-1.41,-385.34
United Kingdom,2021-06-04,3197.14,3744.47,-2.64,-544.69
United Kingdom,2021-06-05,3197.14,3905.06,-3.77,-704.14
United Kingdom,2021-06-06,4825.57,4219.92,3.72,601.93
United Kingdom,2021-06-07,4825.57,4482.77,2.42,340.38
United Kingdom,2021-06-08,4825.57,4745.62,1.13,78.82
United Kingdom,2021-06-09,4825.57,5008.47,-0.15,-182.75
United Kingdom,2021-06-10,4825.57,5271.31,-1.41,-444.33
United Kingdom,2021-06-11,4825.57,5534.16,-2.64,-705.95
United Kingdom,2021-06-12,4825.57,5797.01,-3.77,-967.67
United Kingdom,2021-06-13,7139.86,6222.52,3.72,913.62
United Kingdom,2021-06-14,7139.86,6539.48,2.42,597.96
United Kingdom,2021-06-15,7139.86,6856.43,1.13,282.3
United Kingdom,2021-06-16,7139.86,7173.38,-0.15,-33.38
United Kingdom,2021-06-17,7139.86,7490.34,-1.41,-349.06
United Kingdom,2021-06-18,7139.86,7807.29,-2.64,-664.78
United Kingdom,2021-06-19,7139.86,8124.24,-3.77,-980.61
United Kingdom,2021-06-20,9579.86,8826.14,3.72,750.01
United Kingdom,2021-06-21,9579.86,9373.75,2.42,203.69
United Kingdom,2021-06-22,9579.86,9921.35,1.13,-342.63
United Kingdom,2021-06-23,9579.86,10468.96,-0.15,-888.96
United Kingdom,2021-06-24,9579.86,11016.57,-1.41,-1435.3
United Kingdom,2021-06-25,9579.86,11564.18,-2.64,-1981.68
United Kingdom,2021-06-26,9579.86,12111.79,-3.77,-2528.16
United Kingdom,2021-06-27,15354.0,13307.0,3.72,2043.28
United Kingdom,2021-06-28,15354.0,14339.54,2.42,1012.04
United Kingdom,2021-06-29,15354.0,15372.09,1.13,-19.22
United Kingdom,2021-06-30,15354.0,16404.63,-0.15,-1050.48
United Kingdom,2021-07-01,15354.0,17437.17,-1.41,-2081.76
United Kingdom,2021-07-02,15354.0,18469.71,-2.64,-3113.07
United Kingdom,2021-07-03,15354.0,19502.26,-3.77,-4144.48
United Kingdom,2021-07-04,25068.0,21011.98,3.72,4052.3
United Kingdom,2021-07-05,25068.0,22136.76,2.42,2928.82
United Kingdom,2021-07-06,25068.0,23261.54,1.13,1805.33
United Kingdom,2021-07-07,25068.0,24386.32,-0.15,681.82
United Kingdom,2021-07-08,25068.0,25511.1,-1.41,-441.69
United Kingdom,2021-07-09,25068.0,26635.88,-2.64,-1565.24
United Kingdom,2021-07-10,25068.0,27760.66,-3.77,-2688.89
United Kingdom,2021-07-11,32225.71,29815.86,3.72,2406.13
United Kingdom,2021-07-12,32225.71,31223.46,2.42,999.82
United Kingdom,2021-07-13,32225.71,32631.06,1.13,-406.49
United Kingdom,2021-07-14,32225.71,34038.66,-0.15,-1812.81
United Kingdom,2021-07-15,32225.71,35446.26,-1.41,-3219.14
United Kingdom,2021-07-16,32225.71,36853.86,-2.64,-4625.51
United Kingdom,2021-07-17,32225.71,38261.46,-3.77,-6031.98
United Kingdom,2021-07-18,46182.0,39038.85,3.72,7139.44
United Kingdom,2021-07-19,46182.0,39339.05,2.42,6840.53
United Kingdom,2021-07-20,46182.0,39639.25,1.13,6541.62
United Kingdom,2021-07-21,46182.0,39939.45,-0.15,6242.7
United Kingdom,2021-07-22,46182.0,40239.65,-1.41,5943.77
United Kingdom,2021-07-23,46182.0,40539.85,-2.64,5644.8
United Kingdom,2021-07-24,46182.0,40840.05,-3.77,5345.73
United Kingdom,2021-07-25,36728.71,40482.33,3.72,-3757.34
United Kingdom,2021-07-26,36728.71,39194.2,2.42,-2467.91
United Kingdom,2021-07-27,36728.71,37906.06,1.13,-1178.49
United Kingdom,2021-07-28,36728.71,36617.93,-0.15,110.93
United Kingdom,2021-07-29,36728.71,35329.8,-1.41,1400.32
United Kingdom,2021-07-30,36728.71,34041.66,-2.64,2689.69
United Kingdom,2021-07-31,36728.71,32753.53,-3.77,3978.95
United Kingdom,2021-08-01,26860.0,31521.41,3.72,-4665.12
United Kingdom,2021-08-02,26860.0,30919.5,2.42,-4061.92
United Kingdom,2021-08-03,26860.0,30317.6,1.13,-3458.73
United Kingdom,2021-08-04,26860.0,29715.69,-0.15,-2855.55
United Kingdom,2021-08-05,26860.0,29113.79,-1.41,-2252.38
United Kingdom,2021-08-06,26860.0,28511.88,-2.64,-1649.24
United Kingdom,2021-08-07,26860.0,27909.98,-3.77,-1046.21
United Kingdom,2021-08-08,27700.14,27396.23,3.72,300.2
United Kingdom,2021-08-09,27700.14,27540.39,2.42,157.33
United Kingdom,2021-08-10,27700.14,27684.55,1.13,14.46
United Kingdom,2021-08-11,27700.14,27828.71,-0.15,-128.43
United Kingdom,2021-08-12,27700.14,27972.88,-1.41,-271.32
United Kingdom,2021-08-13,27700.14,28117.04,-2.64,-414.25
United Kingdom,2021-08-14,27700.14,28261.2,-3.77,-557.29
United Kingdom,2021-08-15,29022.43,28686.55,3.72,332.16
United Kingdom,2021-08-16,29022.43,29055.9,2.42,-35.89
United Kingdom,2021-08-17,29022.43,29425.24,1.13,-403.94
United Kingdom,2021-08-18,29022.43,29794.58,-0.15,-772.01
United Kingdom,2021-08-19,29022.43,30163.93,-1.41,-1140.08
United Kingdom,2021-08-20,29022.43,30533.27,-2.64,-1508.2
United Kingdom,2021-08-21,29022.43,30902.61,-3.77,-1876.41
United Kingdom,2021-08-22,33240.29,31387.47,3.72,1849.1
United Kingdom,2021-08-23,33240.29,31784.17,2.42,1453.7
United Kingdom,2021-08-24,33240.29,32180.88,1.13,1058.28
United Kingdom,2021-08-25,33240.29,32577.58,-0.15,662.85
United Kingdom,2021-08-26,33240.29,32974.29,-1.41,267.41
United Kingdom,2021-08-27,33240.29,33370.99,-2.64,-128.06
United Kingdom,2021-08-28,33240.29,33767.7,-3.77,-523.63
United Kingdom,2021-08-29,34973.0,34292.07,3.72,677.21
United Kingdom,2021-08-30,34973.0,34535.25,2.42,435.33
United Kingdom,2021-08-31,34973.0,34778.43,1.13,193.44
United Kingdom,2021-09-01,34973.0,35021.61,-0.15,-48.46
United Kingdom,2021-09-02,34973.0,35264.79,-1.41,-290.38
United Kingdom,2021-09-03,34973.0,35507.97,-2.64,-532.33
United Kingdom,2021-09-04,34973.0,35751.15,-3.77,-774.38
United Kingdom,2021-09-05,36888.0,35879.62,3.72,1004.66
United Kingdom,2021-09-06,36888.0,35892.57,2.42,993.01
United Kingdom,2021-09-07,36888.0,35905.52,1.13,981.34
United Kingdom,2021-09-08,36888.0,35918.48,-0.15,969.67
United Kingdom,2021-09-09,36888.0,35931.43,-1.41,957.98
United Kingdom,2021-09-10,36888.0,35944.38,-2.64,946.26
United Kingdom,2021-09-11,36888.0,35957.34,-3.77,934.44
United Kingdom,2021-09-12,35167.29,35561.89,3.72,-398.31
United Kingdom,2021-09-13,35167.29,35038.77,2.42,126.1
United Kingdom,2021-09-14,35167.29,34515.66,1.13,650.5
United Kingdom,2021-09-15,35167.29,33992.55,-0.15,1174.89
United Kingdom,2021-09-16,35167.29,33469.43,-1.41,1699.27
United Kingdom,2021-09-17,35167.29,32946.32,-2.64,2223.62
United Kingdom,2021-09-18,35167.29,32423.2,-3.77,2747.86
United Kingdom,2021-09-19,29041.29,32269.34,3.72,-3231.76
United Kingdom,2021-09-20,29041.29,32230.18,2.42,-3191.32
United Kingdom,2021-09-21,29041.29,32191.03,1.13,-3150.87
United Kingdom,2021-09-22,29041.29,32151.88,-0.15,-3110.44
United Kingdom,2021-09-23,29041.29,32112.73,-1.41,-3070.02
United Kingdom,2021-09-24,29041.29,32073.57,-2.64,-3029.64
United Kingdom,2021-09-25,29041.29,32034.42,-3.77,-2989.36
United Kingdom,2021-09-26,34580.0,31930.75,3.72,2645.53
United Kingdom,2021-09-27,34580.0,32235.49,2.42,2342.09
United Kingdom,2021-09-28,34580.0,32540.22,1.13,2038.65
United Kingdom,2021-09-29,34580.0,32844.95,-0.15,1735.19
United Kingdom,2021-09-30,34580.0,33149.69,-1.41,1431.72
United Kingdom,2021-10-01,34580.0,33454.42,-2.64,1128.22
United Kingdom,2021-10-02,34580.0,33759.15,-3.77,824.62
United Kingdom,2021-10-03,33612.29,34249.05,3.72,-640.48
United Kingdom,2021-10-04,33612.29,34369.7,2.42,-759.83
United Kingdom,2021-10-05,33612.29,34490.34,1.13,-879.19
United Kingdom,2021-10-06,33612.29,34610.99,-0.15,-998.55
United Kingdom,2021-10-07,33612.29,34731.64,-1.41,-1117.94
United Kingdom,2021-10-08,33612.29,34852.29,-2.64,-1237.35
United Kingdom,2021-10-09,33612.29,34972.93,-3.77,-1356.87
United Kingdom,2021-10-10,36389.71,35573.34,3.72,812.65
United Kingdom,2021-10-11,36389.71,36238.27,2.42,149.02
United Kingdom,2021-10-12,36389.71,36903.19,1.13,-514.61
United Kingdom,2021-10-13,36389.71,37568.11,-0.15,-1178.26
United Kingdom,2021-10-14,36389.71,38233.04,-1.41,-1841.91
United Kingdom,2021-10-15,36389.71,38897.96,-2.64,-2505.61
United Kingdom,2021-10-16,36389.71,39562.88,-3.77,-3169.4
United Kingdom,2021-10-17,43586.14,40459.41,3.72,3123.02
United Kingdom,2021-10-18,43586.14,41170.77,2.42,2412.95
United Kingdom,2021-10-19,43586.14,41882.13,1.13,1702.88
United Kingdom,2021-10-20,43586.14,42593.49,-0.15,992.79
United Kingdom,2021-10-21,43586.14,43304.85,-1.41,282.7
United Kingdom,2021-10-22,43586.14,44016.22,-2.64,-427.43
United Kingdom,2021-10-23,43586.14,44727.58,-3.77,-1137.67
United Kingdom,2021-10-24,47060.14,45017.24,3.72,2039.18
United Kingdom,2021-10-25,47060.14,44827.15,2.42,2230.57
United Kingdom,2021-10-26,47060.14,44637.05,1.13,2421.95
United Kingdom,2021-10-27,47060.14,44446.96,-0.15,2613.33
United Kingdom,2021-10-28,47060.14,44256.86,-1.41,2804.69
United Kingdom,2021-10-29,47060.14,44066.77,-2.64,2996.02
United Kingdom,2021-10-30,47060.14,43876.67,-3.77,3187.24
United Kingdom,2021-10-31,40734.71,43365.95,3.72,-2634.96
United Kingdom,2021-11-01,40734.71,42623.63,2.42,-1891.34
United Kingdom,2021-11-02,40734.71,41881.3,1.13,-1147.72
United Kingdom,2021-11-03,40734.71,41138.98,-0.15,-404.12
United Kingdom,2021-11-04,40734.71,40396.66,-1.41,339.47
United Kingdom,2021-11-05,40734.71,39654.33,-2.64,1083.02
United Kingdom,2021-11-06,40734.71,38912.01,-3.77,1826.47
United Kingdom,2021-11-07,35925.29,38308.93,3.72,-2387.36
United Kingdom,2021-11-08,35925.29,38127.55,2.42,-2204.68
United Kingdom,2021-11-09,35925.29,37946.17,1.13,-2022.01
United Kingdom,2021-11-10,35925.29,37764.79,-0.15,-1839.35
United Kingdom,2021-11-11,35925.29,37583.41,-1.41,-1656.71
United Kingdom,2021-11-12,35925.29,37402.03,-2.64,-1474.1
United Kingdom,2021-11-13,35925.29,37220.65,-3.77,-1291.59
United Kingdom,2021-11-14,38014.0,37317.94,3.72,692.35
United Kingdom,2021-11-15,38014.0,37735.85,2.42,275.73
United Kingdom,2021-11-16,38014.0,38153.76,1.13,-140.9
United Kingdom,2021-11-17,38014.0,38571.68,-0.15,-557.53
United Kingdom,2021-11-18,38014.0,38989.59,-1.41,-974.18
United Kingdom,2021-11-19,38014.0,39407.51,-2.64,-1390.86
United Kingdom,2021-11-20,38014.0,39825.42,-3.77,-1807.65
United Kingdom,2021-11-21,42194.0,40297.47,3.72,1892.82
United Kingdom,2021-11-22,42194.0,40630.27,2.42,1561.31
United Kingdom,2021-11-23,42194.0,40963.07,1.13,1229.8
United Kingdom,2021-11-24,42194.0,41295.87,-0.15,898.28
United Kingdom,2021-11-25,42194.0,41628.67,-1.41,566.75
United Kingdom,2021-11-26,42194.0,41961.47,-2.64,235.18
United Kingdom,2021-11-27,42194.0,42294.27,-3.77,-96.49
United Kingdom,2021-11-28,43006.0,42958.09,3.72,44.2
United Kingdom,2021-11-29,43006.0,43343.24,2.42,-339.66
United Kingdom,2021-11-30,43006.0,43728.39,1.13,-723.52
United Kingdom,2021-12-01,43006.0,44113.54,-0.15,-1107.4
United Kingdom,2021-12-02,43006.0,44498.7,-1.41,-1491.28
United Kingdom,2021-12-03,43006.0,44883.85,-2.64,-1875.21
United Kingdom,2021-12-04,43006.0,45269.0,-3.77,-2259.23
United Kingdom,2021-12-05,47971.29,45923.7,3.72,2043.88
United Kingdom,2021-12-06,47971.29,46524.26,2.42,1444.61
United Kingdom,2021-12-07,47971.29,47124.82,1.13,845.34
United Kingdom,2021-12-08,47971.29,47725.38,-0.15,246.05
United Kingdom,2021-12-09,47971.29,48325.95,-1.41,-353.24
United Kingdom,2021-12-10,47971.29,48926.51,-2.64,-952.57
United Kingdom,2021-12-11,47971.29,49527.07,-3.77,-1552.01
United Kingdom,2021-12-12,52014.43,52434.9,3.72,-424.18
United Kingdom,2021-12-13,52014.43,55011.71,2.42,-2999.7
United Kingdom,2021-12-14,52014.43,57588.52,1.13,-5575.22
United Kingdom,2021-12-15,52014.43,60165.33,-0.15,-8150.75
United Kingdom,2021-12-16,52014.43,62742.14,-1.41,-10726.29
United Kingdom,2021-12-17,52014.43,65318.94,-2.64,-13301.87
United Kingdom,2021-12-18,52014.43,67895.75,-3.77,-15877.55
United Kingdom,2021-12-19,86623.43,73476.11,3.72,13143.61
United Kingdom,2021-12-20,86623.43,78786.92,2.42,7834.09
United Kingdom,2021-12-21,86623.43,84097.72,1.13,2524.57
United Kingdom,2021-12-22,86623.43,89408.53,-0.15,-2784.96
United Kingdom,2021-12-23,86623.43,94719.34,-1.41,-8094.5
United Kingdom,2021-12-24,86623.43,100030.15,-2.64,-13404.08
United Kingdom,2021-12-25,86623.43,105340.96,-3.77,-18713.76
United Kingdom,2021-12-26,131676.57,114178.77,3.72,17494.08
United Kingdom,2021-12-27,131676.57,120709.31,2.42,10964.84
United Kingdom,2021-12-28,131676.57,127239.86,1.13,4435.58
United Kingdom,2021-12-29,131676.57,133770.4,-0.15,-2093.68
United Kingdom,2021-12-30,131676.57,140300.94,-1.41,-8622.96
United Kingdom,2021-12-31,131676.57,146831.48,-2.64,-15152.27
United Kingdom,2022-01-01,131676.57,153362.03,-3.77,-21681.68
United Kingdom,2022-01-02,184581.57,160161.72,3.72,24416.13
United Kingdom,2022-01-03,184581.57,163957.88,2.42,20621.27
United Kingdom,2022-01-04,184581.57,167754.03,1.13,16826.41
United Kingdom,2022-01-05,184581.57,171550.18,-0.15,13031.54
United Kingdom,2022-01-06,184581.57,175346.33,-1.41,9236.65
United Kingdom,2022-01-07,184581.57,179142.49,-2.64,5441.73
United Kingdom,2022-01-08,184581.57,182938.64,-3.77,1646.7
United Kingdom,2022-01-09,188618.86,181051.3,3.72,7563.85
United Kingdom,2022-01-10,188618.86,175636.95,2.42,12979.49
United Kingdom,2022-01-11,188618.86,170222.61,1.13,18395.12
United Kingdom,2022-01-12,188618.86,164808.27,-0.15,23810.74
United Kingdom,2022-01-13,188618.86,159393.93,-1.41,29226.35
United Kingdom,2022-01-14,188618.86,153979.58,-2.64,34641.92
United Kingdom,2022-01-15,188618.86,148565.24,-3.77,40057.39
United Kingdom,2022-01-16,103366.43,143214.39,3.72,-39851.68
United Kingdom,2022-01-17,103366.43,137594.39,2.42,-34230.38
United Kingdom,2022-01-18,103366.43,131974.39,1.13,-28609.09
United Kingdom,2022-01-19,103366.43,126354.39,-0.15,-22987.82
United Kingdom,2022-01-20,103366.43,120734.39,-1.41,-17366.55
United Kingdom,2022-01-21,103366.43,115114.39,-2.64,-11745.32
United Kingdom,2022-01-22,103366.43,109494.39,-3.77,-6124.19
United Kingdom,2022-01-23,104318.86,103715.6,3.72,599.54
United Kingdom,2022-01-24,104318.86,103620.31,2.42,696.13
United Kingdom,2022-01-25,104318.86,103525.01,1.13,792.72
United Kingdom,2022-01-26,104318.86,103429.72,-0.15,889.29
United Kingdom,2022-01-27,104318.86,103334.42,-1.41,985.85
United Kingdom,2022-01-28,104318.86,103239.13,-2.64,1082.38
United Kingdom,2022-01-29,104318.86,103143.83,-3.77,1178.8
United Kingdom,2022-01-30,101937.0,101857.88,3.72,75.41
United Kingdom,2022-01-31,101937.0,100508.43,2.42,1426.15
United Kingdom,2022-02-01,101937.0,99158.98,1.13,2776.89
United Kingdom,2022-02-02,101937.0,97809.53,-0.15,4127.61
United Kingdom,2022-02-03,101937.0,96460.09,-1.41,5478.33
United Kingdom,2022-02-04,101937.0,95110.64,-2.64,6829.01
United Kingdom,2022-02-05,101937.0,93761.19,-3.77,8179.58
United Kingdom,2022-02-06,84077.14,90808.43,3.72,-6735.0
United Kingdom,2022-02-07,84077.14,88014.46,2.42,-3939.74
United Kingdom,2022-02-08,84077.14,85220.48,1.13,-1144.48
United Kingdom,2022-02-09,84077.14,82426.51,-0.15,1650.77
United Kingdom,2022-02-10,84077.14,79632.54,-1.41,4446.01
United Kingdom,2022-02-11,84077.14,76838.57,-2.64,7241.21
United Kingdom,2022-02-12,84077.14,74044.6,-3.77,10036.31
United Kingdom,2022-02-13,60027.43,70258.89,3.72,-10235.18
United Kingdom,2022-02-14,60027.43,67663.85,2.42,-7638.84
United Kingdom,2022-02-15,60027.43,65068.8,1.13,-5042.5
United Kingdom,2022-02-16,60027.43,62473.75,-0.15,-2446.18
United Kingdom,2022-02-17,60027.43,59878.71,-1.41,150.14
United Kingdom,2022-02-18,60027.43,57283.66,-2.64,2746.42
United Kingdom,2022-02-19,60027.43,54688.61,-3.77,5342.59
United Kingdom,2022-02-20,45151.43,51479.95,3.72,-6332.24
United Kingdom,2022-02-21,45151.43,49874.61,2.42,-4725.6
United Kingdom,2022-02-22,45151.43,48269.27,1.13,-3118.97
United Kingdom,2022-02-23,45151.43,46663.93,-0.15,-1512.35
United Kingdom,2022-02-24,45151.43,45058.58,-1.41,94.26
United Kingdom,2022-02-25,45151.43,43453.24,-2.64,1700.83
United Kingdom,2022-02-26,45151.43,41847.9,-3.77,3307.3
United Kingdom,2022-02-27,35947.29,40486.46,3.72,-4542.89
United Kingdom,2022-02-28,35947.29,40116.76,2.42,-4171.89
United Kingdom,2022-03-01,35947.29,39747.05,1.13,-3800.89
United Kingdom,2022-03-02,35947.29,39377.35,-0.15,-3429.91
